股票代码,股票简称,最新价,最新涨跌幅,所属同花顺行业,主力资金流向[20260402],最新dde大单净额,所属概念,总股本[20260415],市盈率(pe)[20260415],主力买入金额[20260402],主力卖出金额[20260402],market_code,code
920089.BJ,禾昌聚合,18.5,-0.1618996222342209,基础化工-塑料制品-改性塑料,,,家用电器;碳纤维;比亚迪概念;小米汽车;3D打印;小米概念;融资融券,150668000.00,16.183,,,151,920089
601222.SH,林洋能源,6.12,-0.16313213703099164,电力设备-电网设备-电气自控设备,-41894900.0,-873226.000,光伏建筑一体化;虚拟电厂;绿色电力;风电;TOPCON电池;智能电网;电力物联网;储能;光伏概念;氢能源;华为数字能源;充电桩;锂电池概念;物联网;华为概念;人工智能;蚂蚁集团概念;量子科技;区块链;飞行汽车(eVTOL);低空经济;沪股通;融资融券,2041220156.00,26.102,18490119.0,60385019.0,17,601222
300047.SZ,天源迪科,12.22,-0.16339869281045402,计算机-软件开发-垂直应用软件,-13510742.0,5124936.000,智谱AI;华为昇腾;ChatGPT概念;云办公;财税数字化;华为鲲鹏;云计算;AIGC概念;AI智能体;智慧政务;蚂蚁集团概念;信创;数据安全;华为欧拉;数字货币;数据要素;网络安全;百度概念;移动支付;腾讯概念;区块链;在线教育;鸿蒙概念;时空大数据;DeepSeek概念;数字经济;东数西算(算力);智慧城市;人工智能;职业教育;军工信息化;数字孪生;车联网(车路协同);华为概念;数据中心;AI应用;低空经济;5G;军工;跨境电商;无人机;无人驾驶;粤港澳大湾区;机器人概念;乡村振兴;融资融券;深股通,637744672.00,253.834,7598911.0,21109653.0,33,300047
600930.SH,华电新能,6.04,-0.1652892561983436,公用事业-电力-新能源发电,-148917587.0,15528739.000,绿色电力;风电;国企改革;央企国企改革;注册制次新股;储能;一带一路;核电;人工智能;新股与次新股;融资融券,41714285714.00,34.690,171160563.0,320078150.0,17,600930
601778.SH,晶科科技,6.02,-0.16583747927032627,公用事业-电力-新能源发电,-189008621.0,-132881300.000,虚拟电厂;光伏建筑一体化;光伏概念;绿色电力;储能;碳交易;风电;数据中心;氢能源;碳中和;阿里巴巴概念;腾讯概念;沪股通;融资融券,3572589740.00,45.349,95950809.0,284959430.0,17,601778
000530.SZ,冰山冷热,5.99,-0.1666666666666631,机械设备-通用设备-制冷空调设备,-2505216.8,-654793.000,军工;无人零售;核电;海工装备;独角兽概念;数字经济;体育产业;空气能热泵;比亚迪概念;冰雪产业;汽车热管理;数据中心;中俄贸易概念;储能;碳中和;冷链物流;氢能源;液冷服务器;统一大市场;融资融券,843212507.00,41.954,2981080.2,5486297.0,33,000530
002232.SZ,启明信息,17.9,-0.167317345231462,计算机-IT服务-IT服务Ⅲ,1199518.0,-1420301.000,车联网(车路协同);智慧城市;网络安全;智慧政务;国资云;信创;数据安全;数字经济;EDR概念;华为鲲鹏;数据要素;国产操作系统;算力租赁;DeepSeek概念;卫星导航;AI智能体;京津冀一体化;人工智能;百度概念;元宇宙;阿里巴巴概念;ERP概念;低空经济;MLOps概念;华为概念;无人驾驶;虚拟现实;乡村振兴;工业互联网;飞行汽车(eVTOL);数据中心;国企改革;华为汽车;央企国企改革;一带一路;汽车电子;新能源汽车;充电桩;股权转让(并购重组);融资融券;深股通,408548455.00,224.721,2692640.0,1493122.0,33,002232
300299.SZ,富春股份,5.91,-0.16891891891891533,传媒-游戏-游戏Ⅲ,-1866434.0,-7171711.000,手机游戏;网络游戏;文化传媒概念;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);数据安全;数字经济;人工智能;智慧城市;虚拟现实;AI应用;福建自贸区;机器人概念;海峡两岸;5G;融资融券,690300085.00,-332.075,10113473.0,11979907.0,33,300299
600739.SH,辽宁成大,11.75,-0.1699235344095121,医药生物-生物制品-疫苗,-7508111.0,-3071254.100,参股保险;参股券商;页岩气;生物疫苗;雄安新区;创新药;创投;职业教育;沪股通;融资融券;2025年报预增,1529709816.00,9.879,6137090.0,13645201.0,17,600739
688092.SH,爱科科技,28.93,-0.17253278122843585,机械设备-专用设备-其他专用设备,-444663.3500000001,-3770160.470,专精特新;人工智能;机器人概念;机器视觉;新型工业化;人民币贬值受益;低空经济;DeepSeek概念;高端装备;飞行汽车(eVTOL);人形机器人;商业航天;融资融券,82663740.00,46.970,1245566.25,1690229.6,17,688092
002171.SZ,楚江新材,11.54,-0.17301038062284904,有色金属-工业金属-铜,-19284745.0,-8995766.700,商业航天;卫星导航;大飞机;军民融合;军工;可控核聚变;碳纤维;3D打印;人形机器人;机器人概念;第三代半导体;培育钻石;专精特新;新能源汽车;燃料电池;MiniLED;风电;PCB概念;充电桩;锂电池概念;回购增持再贷款概念;固态电池;动力电池回收;金属铜;2025年报预增;钒电池;深股通;融资融券,1622937872.00,39.549,23352846.0,42637591.0,33,002171
688813.SH,泰金新能,69.0,-0.17361111111111768,机械设备-专用设备-其他专用设备,-20277515.0,-23997425.000,PCB概念;华为概念;军工;核电;比亚迪概念;PET铜箔;锂电池概念;氢能源;注册制次新股;国企改革;科创次新股;西部大开发;共封装光学(CPO);新股与次新股;融资融券,160000000.00,54.088,109167978.0,129445493.0,17,688813
301106.SZ,骏成科技,28.71,-0.17385257301808313,电子-光学光电子-面板,242283.8999999999,481926.000,智能家居;家用电器;汽车电子;电力物联网;比亚迪概念;新能源汽车;消费电子概念;智能座舱;星闪概念;智能电网;5G;PCB概念;新型烟草(电子烟);两轮车;股权转让(并购重组);融资融券,102114835.00,27.902,1881299.9,1639016.0,33,301106
002410.SZ,广联达,11.45,-0.17436791630341195,计算机-软件开发-垂直应用软件,-39909013.0,-2326624.000,AI智能体;多模态AI;数据要素;人工智能;智慧城市;数字孪生;物联网;京津冀一体化;AI应用;2025年报预增;雄安新区;回购增持再贷款概念;装配式建筑;深股通;融资融券,1651944342.00,46.690,11479027.0,51388040.0,33,002410
601211.SH,国泰海通,17.11,-0.17502917152859473,非银金融-证券-证券Ⅲ,-111500059.0,28927776.000,期货概念;证金持股;沪股通;融资融券;同花顺中特估100;国企改革;2025年报预增;股权转让(并购重组),17628925829.00,10.846,160539217.0,272039276.0,17,601211
603956.SH,威派格,5.69,-0.1754385964912243,机械设备-专用设备-其他专用设备,-1185694.0,192718.000,新型城镇化;水利;物联网;智慧城市;新型工业化;数字经济;工业互联网;数字孪生;人工智能;机器人概念;净水概念;数字乡村;区块链;华为概念;专精特新;DeepSeek概念;数据要素;乡村振兴;信创;空间计算;华为鲲鹏;AI智能体;华为昇腾;智谱AI;AI应用,569906286.00,-33.017,443525.0,1629219.0,17,603956
600845.SH,宝信软件,22.74,-0.17559262510975723,计算机-IT服务-IT服务Ⅲ,-14203302.0,-3164231.000,算力租赁;云计算;东数西算(算力);AI智能体;ERP概念;中国AI 50;数据中心;DeepSeek概念;车联网(车路协同);华为概念;工业互联网;液冷服务器;新型工业化;机器人概念;人形机器人;央企国企改革;上海自贸区;国企改革;AI应用;融资融券;沪股通,2870778802.00,50.024,26005772.0,40209074.0,17,600845
300844.SZ,山水比德,34.06,-0.17584994138333873,建筑装饰-建筑装饰-工程咨询服务,-825167.0,-158978.000,粤港澳大湾区;百度概念;人工智能;新型城镇化;元宇宙;AIGC概念;DeepSeek概念;旅游概念;雄安新区;乡村振兴;融资融券,93210880.00,-63.445,212095.0,1037262.0,33,300844
301199.SZ,迈赫股份,22.68,-0.17605633802816528,机械设备-自动化设备-机器人,-541958.0,-173238.000,新型工业化;长安汽车概念;机器人概念;工业互联网;物联网;智能物流;新能源汽车;比亚迪概念;高端装备;人工智能;建筑节能;军工;融资融券,186676000.00,32.265,241285.0,783243.0,33,301199
002354.SZ,天娱数科,5.67,-0.17605633802816528,传媒-文化传媒-广告营销,-26616417.0,-4907759.000,Sora概念(文生视频);快手概念;小红书概念;AI语料;Web3.0;短剧游戏;ChatGPT概念;AIGC概念;虚拟数字人;多模态AI;数据确权;AI智能体;抖音概念(字节概念);在线教育;文化传媒概念;云计算;数据要素;手机游戏;百度概念;腾讯概念;信创;元宇宙;网络游戏;电子竞技;算力租赁;DeepSeek概念;IP经济(谷子经济);数字经济;人工智能;智能医疗;东数西算(算力);数字孪生;虚拟现实;AI应用;跨境电商;MR(混合现实);机器视觉;机器人概念;乡村振兴;芯片概念;人形机器人;深股通;融资融券,1654585820.00,164.769,13301709.0,39918126.0,33,002354
002218.SZ,拓日新能,5.65,-0.1766784452296782,公用事业-电力-新能源发电,-29353771.0,10988625.000,钙钛矿电池;HJT电池;光伏建筑一体化;硅能源;POE胶膜;绿色电力;光伏概念;充电桩;储能;商业航天;卫星导航;粤港澳大湾区;华为概念;新能源汽车;芯片概念;深股通;融资融券,1408300149.00,-54.780,169477553.0,198831324.0,33,002218
000592.SZ,平潭发展,11.28,-0.1769911504424898,农林牧渔-种植业与林业-林业,210288850.0,-61881786.000,福建自贸区;旅游概念;民营医院;海峡两岸;乡村振兴;化肥;合成生物;深股通;融资融券,1931780892.00,523.298,1226167400.0,1015878550.0,33,000592
301236.SZ,软通动力,39.34,-0.17761989342804665,计算机-IT服务-IT服务Ⅲ,-70942027.0,-6500077.000,华为欧拉;华为昇腾;华为盘古;华为鲲鹏;财税数字化;多模态AI;云计算;ERP概念;AI智能体;ChatGPT概念;信创;国产操作系统;数据安全;百度概念;数据要素;AIGC概念;阿里巴巴概念;鸿蒙概念;虚拟数字人;腾讯概念;区块链;算力租赁;抖音概念(字节概念);数字乡村;数字货币;元宇宙;DeepSeek概念;在线教育;互联网金融;中国AI 50;东数西算(算力);人工智能;数字经济;跨境支付(CIPS);车联网(车路协同);数字孪生;职业教育;华为概念;智能医疗;工业互联网;低空经济;英伟达概念;AI PC;京津冀一体化;机器人概念;无人驾驶;智能座舱;小米概念;人形机器人;5G;跨境电商;虚拟电厂;养老概念;长安汽车概念;芯片概念;换电概念;液冷服务器;AI应用;一带一路;深股通;融资融券,1035189280.00,308.872,27196607.0,98138634.0,33,301236
600644.SH,乐山电力,11.19,-0.17841213202498973,公用事业-电力-电能综合服务,9300298.0,-1918278.100,天然气;绿色电力;虚拟电厂;污水处理;地下管网;参股银行;充电桩;西部大开发;储能;乡村振兴;光伏概念;沪股通;融资融券,578320818.00,276.529,195938593.0,186638295.0,17,600644
603110.SH,东方材料,16.76,-0.17867778439545912,基础化工-化学制品-涂料油墨,-16479817.0,2793315.000,PCB概念;数据中心;东数西算(算力);算力租赁;石墨烯;DeepSeek概念;AIGC概念,201226732.00,792.296,1043847.0,17523664.0,17,603110
605286.SH,同力天启,44.61,-0.17901096442156703,机械设备-专用设备-楼宇设备,-3978434.0,-5123474.000,虚拟电厂;东数西算(算力);绿色电力;新型城镇化;人工智能;储能;风电;氢能源;沪股通,168000000.00,37.720,5864268.0,9842702.0,17,605286
002777.SZ,久远银海,16.53,-0.1811594202898405,计算机-IT服务-IT服务Ⅲ,-2649134.0,-559448.000,DRG/DIP;AI智能体;家庭医生;智慧政务;数据要素;华为鲲鹏;阿里巴巴概念;云计算;区块链;蚂蚁集团概念;数据安全;鸿蒙概念;信创;华为昇腾;数字乡村;网络安全;DeepSeek概念;人工智能;人脸识别;数字经济;移动支付;智能医疗;智慧城市;AI应用;安防;华为概念;物联网;养老概念;军工信息化;食品安全;数据中心;机器视觉;军工;军民融合;乡村振兴;西部大开发;国企改革;新疆振兴;深股通,408231038.00,87.788,4217921.0,6867055.0,33,002777
300830.SZ,金现代,10.9,-0.18315018315017925,计算机-软件开发-垂直应用软件,-30491260.7,917654.000,智谱AI;多模态AI;华为鲲鹏;ChatGPT概念;AI智能体;智慧政务;信创;数据要素;百度概念;鸿蒙概念;区块链;DeepSeek概念;人脸识别;军工信息化;职业教育;数字经济;人工智能;互联网金融;车联网(车路协同);华为概念;工业互联网;军工;电力物联网;新型工业化;AI应用;虚拟电厂;换电概念;智能电网;核电;碳交易;充电桩;风电;特高压;超超临界发电,451640747.00,-100.304,19635361.3,50126622.0,33,300830
301138.SZ,华研精机,38.15,-0.1831501831501839,机械设备-专用设备-印刷包装机械,4941347.0,-770935.000,机器人概念;机器视觉;人工智能;融资融券,120000000.00,48.523,5875167.0,933820.0,33,301138
601689.SH,拓普集团,59.93,-0.18321119253830684,汽车-汽车零部件-底盘与发动机系统,-50350327.0,-29667709.000,汽车热管理;人形机器人;小米汽车;华为汽车;特斯拉概念;一体化压铸;新能源汽车;比亚迪概念;新型工业化;机器人概念;智能座舱;小米概念;汽车电子;无人驾驶;同花顺新质50;液冷服务器;同花顺出海50;英伟达概念;数据中心;中国AI 50;沪股通;融资融券,1737835580.00,37.476,281937779.0,332288106.0,17,601689
300351.SZ,永贵电器,16.17,-0.18518518518517027,机械设备-轨交设备-轨交设备Ⅲ,-13367070.2,-7963025.000,军工;无人机;液冷服务器;高压快充;军民融合;商业航天;海工装备;5G;高铁;充电桩;低空经济;换电概念;人形机器人;比亚迪概念;卫星导航;新能源汽车;数据中心;机器人概念;华为汽车;储能;风电;华为概念;长安汽车概念;光纤概念;共封装光学(CPO);一带一路;锂电池概念;共同富裕示范区;深股通;融资融券,388905532.00,100.620,13166515.8,26533586.0,33,300351
301596.SZ,瑞迪智驱,69.83,-0.1858204688393303,机械设备-通用设备-其他通用设备,1948399.42,-32621.000,人形机器人;减速器;新型工业化;机器人概念;新能源汽车;无人机;核电;风电;西部大开发;融资融券;深股通,77165300.00,50.966,7401179.7,5452780.28,33,301596
002697.SZ,红旗连锁,5.37,-0.18587360594795144,商贸零售-零售-百货零售,2823956.5999999996,2335018.000,养老概念;无人零售;参股银行;乡村振兴;国企改革;西部大开发;腾讯概念;机器人概念;深股通;融资融券,1360000000.00,15.196,10215849.6,7391893.0,33,002697
002372.SZ,伟星新材,10.73,-0.186046511627903,建筑材料-建筑材料-管材,1836921.0,-2682203.000,高股息精选;地下管网;净水概念;污水处理;水利;一带一路;数字经济;海峡两岸;智能家居;石墨烯;深股通;融资融券,1592037988.00,23.060,2906129.0,1069208.0,33,002372
300428.SZ,立中集团,21.44,-0.18621973929236102,汽车-汽车零部件-轮胎轮毂,-6527268.9,-8657932.600,稀土永磁;金属回收;3D打印;航空发动机;锂电池概念;氟化工概念;军工;固态电池;特斯拉概念;商业航天;大飞机;汽车拆解概念;低空经济;比亚迪概念;一体化压铸;无人机;新能源汽车;钠离子电池;芯片概念;专精特新;一带一路;军民融合;消费电子概念;人形机器人;汽车热管理;机器人概念;长安汽车概念;融资融券;深股通,685581553.00,16.531,11477530.6,18004799.5,33,300428
003040.SZ,楚天龙,16.07,-0.18633540372671512,通信-通信设备-通信终端及配件,352288.0,-3242093.000,数字货币;跨境支付(CIPS);移动支付;电子身份证;互联网金融;ETC;区块链;数字经济;国产操作系统;鸿蒙概念;智慧政务;信创;物联网;人工智能;AI智能体;数据安全;DeepSeek概念;量子科技;华为概念;5G;消费电子概念;AI应用;融资融券;深股通,461135972.00,-126.405,1597104.0,1244816.0,33,003040
600809.SH,山西汾酒,138.8,-0.18696965338702065,食品饮料-白酒-白酒Ⅲ,-18453387.0,14874954.000,白酒概念;同花顺漂亮100;沪股通;融资融券;国企改革,1219964222.00,11.136,59239383.0,77692770.0,17,600809
603159.SH,上海亚虹,26.61,-0.1875468867216831,机械设备-专用设备-其他专用设备,-3176604.0,5802677.000,特斯拉概念;汽车电子,140000000.00,-661.997,1010514.0,4187118.0,17,603159
